
--- [START 2019-07-16_01-15-09] ----------------------------------------------------------------

	@common.py:  
	set random seed
		SEED = 1563210910
	set cuda environment
		torch.__version__              = 1.1.0
		torch.version.cuda             = 9.0.176
		torch.backends.cudnn.version() = 7501
		os['CUDA_VISIBLE_DEVICES']     = 0
		torch.cuda.device_count()      = 1



	SEED         = 1563210910
	PROJECT_PATH = /root/share/project/kaggle/2019/chest/build/single_mask_05
	__file__     = /root/share/project/kaggle/2019/chest/build/single_mask_05/unet_0/train2.py
	out_dir      = /root/share/project/kaggle/2019/chest/result/unet-256-fold2-00

** dataset setting **
batch_size = 7
train_dataset : 
	mode   = train
	split  = train2_10075.npy
	csv    = train-rle.csv
	folder = dicom/dicom-images-train
	num_component[n] = 2079
	num_component[0] = 7996
	len    = 10075

valid_dataset : 
	mode   = train
	split  = valid2_600.npy
	csv    = train-rle.csv
	folder = dicom/dicom-images-train
	num_component[n] = 300
	num_component[0] = 300
	len    = 600


** net setting **
	initial_checkpoint = None
<class 'model.UNet'>

optimizer
  SGD (
Parameter Group 0
    dampening: 0
    lr: 0.01
    momentum: 0.9
    nesterov: False
    weight_decay: 0.0001
)
schduler
  NullScheduler
lr=0.01000 

** start training here! **
   batch_size=7,  iter_accum=4
                      |----------- VALID -----------|-------- TRAIN/BATCH -------------------------
rate     iter   epoch |  loss    dice   neg   pos   |   loss    dice  neg   pos   |  time          
---------------------------------------------------------------------------------------------------
0.01000   86.0   59.8 |  0.324   0.542  0.65  0.43  |  0.037   0.638  0.69  0.58  | 11 hr 37 min
0.01000   86.5   60.1 |  0.324   0.542  0.65  0.43  |  0.040   0.576  0.61  0.55  | 11 hr 41 min
0.01000   87.0   60.4 |  0.324   0.542  0.65  0.43  |  0.037   0.577  0.60  0.55  | 11 hr 45 min
0.01000   87.5   60.8 |  0.374   0.575  0.73  0.42  |  0.038   0.584  0.59  0.57  | 11 hr 50 min
0.01000   88.0   61.1 |  0.374   0.575  0.73  0.42  |  0.037   0.646  0.74  0.55  | 11 hr 54 min
0.01000   88.5   61.5 |  0.374   0.575  0.73  0.42  |  0.039   0.553  0.55  0.56  | 11 hr 58 min
0.01000   89.0   61.8 |  0.374   0.575  0.73  0.42  |  0.040   0.547  0.57  0.52  | 12 hr 02 min
0.01000   89.5   62.2 |  0.374   0.575  0.73  0.42  |  0.036   0.655  0.74  0.57  | 12 hr 05 min
0.01000   90.0*  62.5 |  0.334   0.542  0.65  0.44  |  0.044   0.515  0.53  0.50  | 12 hr 10 min
0.01000   90.5   62.9 |  0.334   0.542  0.65  0.44  |  0.054   0.408  0.35  0.46  | 12 hr 14 min
0.01000   91.0   63.2 |  0.334   0.542  0.65  0.44  |  0.039   0.584  0.60  0.57  | 12 hr 18 min
0.01000   91.5   63.6 |  0.334   0.542  0.65  0.44  |  0.037   0.600  0.66  0.54  | 12 hr 22 min
0.01000   92.0   63.9 |  0.334   0.542  0.65  0.44  |  0.039   0.596  0.65  0.55  | 12 hr 26 min
0.01000   92.5   64.3 |  0.359   0.544  0.66  0.43  |  0.036   0.631  0.70  0.56  | 12 hr 30 min
0.01000   93.0   64.6 |  0.359   0.544  0.66  0.43  |  0.040   0.534  0.53  0.54  | 12 hr 34 min
0.01000   93.5   65.0 |  0.359   0.544  0.66  0.43  |  0.034   0.685  0.78  0.59  | 12 hr 38 min
0.01000   94.0   65.3 |  0.359   0.544  0.66  0.43  |  0.036   0.648  0.73  0.57  | 12 hr 42 min
0.01000   94.5   65.7 |  0.359   0.544  0.66  0.43  |  0.043   0.492  0.47  0.51  | 12 hr 46 min
0.01000   95.0*  66.0 |  0.377   0.538  0.65  0.43  |  0.038   0.543  0.54  0.55  | 12 hr 50 min
0.01000   95.5   66.4 |  0.377   0.538  0.65  0.43  |  0.034   0.631  0.67  0.59  | 12 hr 54 min
0.01000   96.0   66.7 |  0.377   0.538  0.65  0.43  |  0.036   0.693  0.82  0.56  | 12 hr 58 min
0.01000   96.5   67.0 |  0.377   0.538  0.65  0.43  |  0.051   0.427  0.41  0.45  | 13 hr 02 min
0.01000   97.0   67.4 |  0.377   0.538  0.65  0.43  |  0.048   0.449  0.43  0.46  | 13 hr 06 min
0.01000   97.5   67.7 |  0.313   0.540  0.65  0.43  |  0.039   0.610  0.70  0.52  | 13 hr 10 min
0.01000   98.0   68.1 |  0.313   0.540  0.65  0.43  |  0.041   0.556  0.54  0.57  | 13 hr 15 min
0.01000   98.5   68.4 |  0.313   0.540  0.65  0.43  |  0.039   0.588  0.63  0.54  | 13 hr 19 min
0.01000   99.0   68.8 |  0.313   0.540  0.65  0.43  |  0.033   0.685  0.74  0.63  | 13 hr 23 min
0.01000   99.5   69.1 |  0.313   0.540  0.65  0.43  |  0.033   0.662  0.75  0.58  | 13 hr 27 min
0.01000  100.0*  69.5 |  0.383   0.522  0.64  0.40  |  0.048   0.480  0.47  0.49  | 13 hr 32 min
0.01000  100.5   69.8 |  0.383   0.522  0.64  0.40  |  0.038   0.597  0.66  0.53  | 13 hr 36 min
0.01000  101.0   70.2 |  0.383   0.522  0.64  0.40  |  0.036   0.641  0.71  0.57  | 13 hr 40 min
0.01000  101.5   70.5 |  0.383   0.522  0.64  0.40  |  0.037   0.615  0.68  0.55  | 13 hr 44 min
0.01000  102.0   70.9 |  0.383   0.522  0.64  0.40  |  0.033   0.641  0.69  0.59  | 13 hr 48 min
0.01000  102.5   71.2 |  0.350   0.531  0.65  0.42  |  0.040   0.594  0.65  0.54  | 13 hr 52 min
0.01000  103.0   71.6 |  0.350   0.531  0.65  0.42  |  0.036   0.517  0.47  0.56  | 13 hr 56 min
0.01000  103.5   71.9 |  0.350   0.531  0.65  0.42  |  0.036   0.661  0.74  0.58  | 14 hr 00 min
0.01000  104.0   72.3 |  0.350   0.531  0.65  0.42  |  0.035   0.674  0.77  0.58  | 14 hr 04 min
0.01000  104.5   72.6 |  0.350   0.531  0.65  0.42  |  0.032   0.624  0.65  0.60  | 14 hr 08 min
0.01000  105.0*  73.0 |  0.389   0.563  0.69  0.44  |  0.035   0.632  0.70  0.56  | 14 hr 12 min
0.01000  105.5   73.3 |  0.389   0.563  0.69  0.44  |  0.033   0.668  0.75  0.59  | 14 hr 16 min
0.01000  106.0   73.6 |  0.389   0.563  0.69  0.44  |  0.036   0.604  0.65  0.56  | 14 hr 20 min
0.01000  106.5   74.0 |  0.389   0.563  0.69  0.44  |  0.034   0.687  0.76  0.61  | 14 hr 24 min
0.01000  107.0   74.3 |  0.389   0.563  0.69  0.44  |  0.035   0.658  0.73  0.58  | 14 hr 28 min
0.01000  107.5   74.7 |  0.469   0.602  0.79  0.42  |  0.033   0.685  0.75  0.61  | 14 hr 33 min
0.01000  108.0   75.0 |  0.469   0.602  0.79  0.42  |  0.033   0.650  0.73  0.58  | 14 hr 37 min
0.01000  108.5   75.4 |  0.469   0.602  0.79  0.42  |  0.034   0.672  0.75  0.60  | 14 hr 41 min
0.01000  109.0   75.7 |  0.469   0.602  0.79  0.42  |  0.033   0.648  0.71  0.59  | 14 hr 45 min
0.01000  109.5   76.1 |  0.469   0.602  0.79  0.42  |  0.036   0.597  0.64  0.55  | 14 hr 49 min
0.01000  110.0*  76.4 |  0.412   0.595  0.75  0.44  |  0.031   0.698  0.78  0.62  | 14 hr 53 min
0.01000  110.5   76.8 |  0.412   0.595  0.75  0.44  |  0.033   0.671  0.77  0.58  | 14 hr 57 min
0.01000  111.0   77.1 |  0.412   0.595  0.75  0.44  |  0.054   0.475  0.46  0.49  | 15 hr 02 min
0.01000  111.5   77.5 |  0.412   0.595  0.75  0.44  |  0.038   0.648  0.73  0.57  | 15 hr 06 min
0.01000  112.0   77.8 |  0.412   0.595  0.75  0.44  |  0.042   0.501  0.48  0.52  | 15 hr 10 min
0.01000  112.5   78.2 |  0.440   0.604  0.78  0.43  |  0.035   0.672  0.76  0.58  | 15 hr 14 min
0.01000  113.0   78.5 |  0.440   0.604  0.78  0.43  |  0.036   0.652  0.72  0.58  | 15 hr 18 min
0.01000  113.5   78.9 |  0.440   0.604  0.78  0.43  |  0.031   0.718  0.82  0.62  | 15 hr 22 min
0.01000  114.0   79.2 |  0.440   0.604  0.78  0.43  |  0.033   0.687  0.78  0.60  | 15 hr 26 min
0.01000  114.5   79.6 |  0.440   0.604  0.78  0.43  |  0.038   0.643  0.73  0.56  | 15 hr 30 min
0.01000  115.0*  79.9 |  0.440   0.591  0.76  0.43  |  0.031   0.686  0.74  0.63  | 15 hr 35 min

--- [START 2019-07-16_16-53-41] ----------------------------------------------------------------

	@common.py:  
	set random seed
		SEED = 1563267222
	set cuda environment
		torch.__version__              = 1.1.0
		torch.version.cuda             = 9.0.176
		torch.backends.cudnn.version() = 7501
		os['CUDA_VISIBLE_DEVICES']     = 0
		torch.cuda.device_count()      = 1



	SEED         = 1563267222
	PROJECT_PATH = /root/share/project/kaggle/2019/chest/build/single_mask_05
	__file__     = /root/share/project/kaggle/2019/chest/build/single_mask_05/unet_0/train2.py
	out_dir      = /root/share/project/kaggle/2019/chest/result/unet-256-fold2-00

** dataset setting **
batch_size = 7
train_dataset : 
	mode   = train
	split  = train2_10075.npy
	csv    = train-rle.csv
	folder = dicom/dicom-images-train
	num_component[n] = 2079
	num_component[0] = 7996
	len    = 10075

valid_dataset : 
	mode   = train
	split  = valid2_600.npy
	csv    = train-rle.csv
	folder = dicom/dicom-images-train
	num_component[n] = 300
	num_component[0] = 300
	len    = 600


** net setting **
	initial_checkpoint = /root/share/project/kaggle/2019/chest/result/unet-256-fold2-00/checkpoint/00115000_model.pth
<class 'model.UNet'>

optimizer
  SGD (
Parameter Group 0
    dampening: 0
    lr: 0.01
    momentum: 0.9
    nesterov: False
    weight_decay: 0.0001
)
schduler
  NullScheduler
lr=0.01000 

** start training here! **
   batch_size=7,  iter_accum=4
                      |----------- VALID -----------|-------- TRAIN/BATCH -------------------------
rate     iter   epoch |  loss    dice   neg   pos   |   loss    dice  neg   pos   |  time          
---------------------------------------------------------------------------------------------------
0.00000  115.0*  79.9 |  0.451   0.591  0.76  0.43  |  0.000   0.000  0.00  0.00  |  0 hr 00 min
0.01000  115.5   80.2 |  0.451   0.591  0.76  0.43  |  0.034   0.660  0.74  0.58  |  0 hr 04 min
0.01000  116.0   80.6 |  0.451   0.591  0.76  0.43  |  0.033   0.640  0.67  0.61  |  0 hr 08 min
0.01000  116.5   80.9 |  0.451   0.591  0.76  0.43  |  0.036   0.462  0.36  0.56  |  0 hr 12 min
0.01000  117.0   81.3 |  0.451   0.591  0.76  0.43  |  0.032   0.670  0.73  0.61  |  0 hr 16 min
0.01000  117.5   81.6 |  0.385   0.567  0.70  0.43  |  0.033   0.627  0.65  0.60  |  0 hr 20 min
0.01000  118.0   82.0 |  0.385   0.567  0.70  0.43  |  0.035   0.604  0.64  0.57  |  0 hr 25 min
0.01000  118.5   82.3 |  0.385   0.567  0.70  0.43  |  0.034   0.631  0.69  0.58  |  0 hr 29 min
0.01000  119.0   82.7 |  0.385   0.567  0.70  0.43  |  0.044   0.441  0.37  0.52  |  0 hr 33 min
0.01000  119.5   83.0 |  0.385   0.567  0.70  0.43  |  0.036   0.602  0.62  0.58  |  0 hr 37 min
0.01000  120.0*  83.4 |  0.432   0.585  0.74  0.43  |  0.036   0.648  0.72  0.58  |  0 hr 42 min
0.01000  120.5   83.7 |  0.432   0.585  0.74  0.43  |  0.036   0.651  0.71  0.59  |  0 hr 46 min
0.01000  121.0   84.1 |  0.432   0.585  0.74  0.43  |  0.035   0.620  0.66  0.58  |  0 hr 50 min
0.01000  121.5   84.4 |  0.432   0.585  0.74  0.43  |  0.035   0.638  0.69  0.59  |  0 hr 54 min
0.01000  122.0   84.8 |  0.432   0.585  0.74  0.43  |  0.036   0.659  0.73  0.59  |  0 hr 58 min
0.01000  122.5   85.1 |  0.432   0.566  0.70  0.43  |  0.033   0.690  0.78  0.60  |  1 hr 03 min
0.01000  123.0   85.5 |  0.432   0.566  0.70  0.43  |  0.032   0.684  0.75  0.62  |  1 hr 07 min
0.01000  123.5   85.8 |  0.432   0.566  0.70  0.43  |  0.033   0.700  0.77  0.63  |  1 hr 11 min
0.01000  124.0   86.2 |  0.432   0.566  0.70  0.43  |  0.035   0.578  0.60  0.56  |  1 hr 15 min
0.01000  124.5   86.5 |  0.432   0.566  0.70  0.43  |  0.037   0.614  0.67  0.56  |  1 hr 18 min
0.01000  125.0*  86.8 |  0.446   0.591  0.77  0.41  |  0.033   0.645  0.67  0.62  |  1 hr 23 min
0.01000  125.5   87.2 |  0.446   0.591  0.77  0.41  |  0.032   0.672  0.74  0.61  |  1 hr 27 min
0.01000  126.0   87.5 |  0.446   0.591  0.77  0.41  |  0.031   0.708  0.81  0.61  |  1 hr 31 min
0.01000  126.5   87.9 |  0.446   0.591  0.77  0.41  |  0.036   0.522  0.48  0.56  |  1 hr 35 min
0.01000  127.0   88.2 |  0.446   0.591  0.77  0.41  |  0.035   0.606  0.62  0.59  |  1 hr 39 min
0.01000  127.5   88.6 |  0.477   0.588  0.76  0.42  |  0.033   0.706  0.81  0.60  |  1 hr 44 min
0.01000  128.0   88.9 |  0.477   0.588  0.76  0.42  |  0.032   0.703  0.79  0.62  |  1 hr 48 min
0.01000  128.5   89.3 |  0.477   0.588  0.76  0.42  |  0.036   0.650  0.70  0.60  |  1 hr 52 min
0.01000  129.0   89.6 |  0.477   0.588  0.76  0.42  |  0.033   0.685  0.76  0.61  |  1 hr 56 min
0.01000  129.5   90.0 |  0.477   0.588  0.76  0.42  |  0.031   0.720  0.82  0.62  |  2 hr 00 min
0.01000  130.0*  90.3 |  0.415   0.565  0.70  0.43  |  0.034   0.626  0.66  0.59  |  2 hr 05 min
0.01000  130.5   90.7 |  0.415   0.565  0.70  0.43  |  0.033   0.656  0.71  0.60  |  2 hr 09 min
0.01000  131.0   91.0 |  0.415   0.565  0.70  0.43  |  0.031   0.657  0.70  0.61  |  2 hr 13 min
0.01000  131.5   91.4 |  0.415   0.565  0.70  0.43  |  0.033   0.673  0.74  0.61  |  2 hr 17 min
0.01000  132.0   91.7 |  0.415   0.565  0.70  0.43  |  0.042   0.439  0.34  0.54  |  2 hr 21 min
0.01000  132.5   92.1 |  0.406   0.557  0.67  0.44  |  0.034   0.678  0.76  0.60  |  2 hr 25 min
0.01000  133.0   92.4 |  0.406   0.557  0.67  0.44  |  0.031   0.698  0.76  0.64  |  2 hr 29 min
0.01000  133.5   92.8 |  0.406   0.557  0.67  0.44  |  0.052   0.291  0.12  0.46  |  2 hr 32 min
0.01000  134.0   93.1 |  0.406   0.557  0.67  0.44  |  0.046   0.517  0.51  0.53  |  2 hr 36 min
0.01000  134.5   93.4 |  0.406   0.557  0.67  0.44  |  0.039   0.597  0.63  0.56  |  2 hr 40 min
0.01000  135.0*  93.8 |  0.369   0.591  0.74  0.44  |  0.033   0.641  0.69  0.60  |  2 hr 44 min
0.01000  135.5   94.1 |  0.369   0.591  0.74  0.44  |  0.035   0.602  0.62  0.58  |  2 hr 48 min
0.01000  136.0   94.5 |  0.369   0.591  0.74  0.44  |  0.031   0.648  0.70  0.60  |  2 hr 52 min
0.01000  136.5   94.8 |  0.369   0.591  0.74  0.44  |  0.032   0.689  0.78  0.60  |  2 hr 56 min
0.01000  137.0   95.2 |  0.369   0.591  0.74  0.44  |  0.032   0.672  0.73  0.61  |  3 hr 00 min
0.01000  137.5   95.5 |  0.444   0.624  0.81  0.44  |  0.032   0.705  0.77  0.64  |  3 hr 04 min
0.01000  138.0   95.9 |  0.444   0.624  0.81  0.44  |  0.032   0.650  0.68  0.62  |  3 hr 08 min
0.01000  138.5   96.2 |  0.444   0.624  0.81  0.44  |  0.031   0.668  0.72  0.62  |  3 hr 12 min
0.01000  139.0   96.6 |  0.444   0.624  0.81  0.44  |  0.031   0.677  0.74  0.61  |  3 hr 15 min
0.01000  139.5   96.9 |  0.444   0.624  0.81  0.44  |  0.030   0.708  0.77  0.65  |  3 hr 19 min
0.01000  140.0*  97.3 |  0.456   0.601  0.78  0.43  |  0.031   0.664  0.73  0.60  |  3 hr 24 min
0.01000  140.5   97.6 |  0.456   0.601  0.78  0.43  |  0.030   0.655  0.69  0.62  |  3 hr 27 min
0.01000  141.0   98.0 |  0.456   0.601  0.78  0.43  |  0.030   0.710  0.77  0.65  |  3 hr 31 min
0.01000  141.5   98.3 |  0.456   0.601  0.78  0.43  |  0.030   0.723  0.81  0.64  |  3 hr 36 min
0.01000  142.0   98.7 |  0.456   0.601  0.78  0.43  |  0.027   0.752  0.83  0.67  |  3 hr 40 min
0.01000  142.5   99.0 |  0.504   0.618  0.81  0.43  |  0.030   0.683  0.73  0.64  |  3 hr 44 min
0.01000  143.0   99.4 |  0.504   0.618  0.81  0.43  |  0.029   0.744  0.85  0.64  |  3 hr 48 min
0.01000  143.5   99.7 |  0.504   0.618  0.81  0.43  |  0.029   0.748  0.82  0.67  |  3 hr 52 min
0.01000  144.0  100.0 |  0.504   0.618  0.81  0.43  |  0.030   0.663  0.71  0.62  |  3 hr 56 min
0.01000  144.5  100.4 |  0.504   0.618  0.81  0.43  |  0.031   0.718  0.83  0.61  |  4 hr 00 min
0.01000  145.0* 100.7 |  0.519   0.598  0.77  0.42  |  0.030   0.739  0.84  0.64  |  4 hr 04 min
0.01000  145.5  101.1 |  0.519   0.598  0.77  0.42  |  0.029   0.699  0.77  0.63  |  4 hr 09 min
0.01000  146.0  101.4 |  0.519   0.598  0.77  0.42  |  0.032   0.643  0.70  0.58  |  4 hr 13 min

--- [START 2019-07-16_21-09-36] ----------------------------------------------------------------

	@common.py:  
	set random seed
		SEED = 1563282577
	set cuda environment
		torch.__version__              = 1.1.0
		torch.version.cuda             = 9.0.176
		torch.backends.cudnn.version() = 7501
		os['CUDA_VISIBLE_DEVICES']     = 0
		torch.cuda.device_count()      = 1



	SEED         = 1563282577
	PROJECT_PATH = /root/share/project/kaggle/2019/chest/build/single_mask_05
	__file__     = /root/share/project/kaggle/2019/chest/build/single_mask_05/unet_0/train2.py
	out_dir      = /root/share/project/kaggle/2019/chest/result/unet-256-fold2-00

** dataset setting **
batch_size = 7
train_dataset : 
	mode   = train
	split  = train2_10075.npy
	csv    = train-rle.csv
	folder = dicom/dicom-images-train
	num_component[n] = 2079
	num_component[0] = 7996
	len    = 10075

valid_dataset : 
	mode   = train
	split  = valid2_600.npy
	csv    = train-rle.csv
	folder = dicom/dicom-images-train
	num_component[n] = 300
	num_component[0] = 300
	len    = 600


** net setting **
	initial_checkpoint = /root/share/project/kaggle/2019/chest/result/unet-256-fold2-00/checkpoint/00145000_model.pth
<class 'model.UNet'>

optimizer
  SGD (
Parameter Group 0
    dampening: 0
    lr: 0.001
    momentum: 0.9
    nesterov: False
    weight_decay: 0.0001
)
schduler
  NullScheduler
lr=0.00100 

** start training here! **
   batch_size=7,  iter_accum=4
                      |----------- VALID -----------|-------- TRAIN/BATCH -------------------------
rate     iter   epoch |  loss    dice   neg   pos   |   loss    dice  neg   pos   |  time          
---------------------------------------------------------------------------------------------------
0.00000  145.0* 100.7 |  0.476   0.598  0.77  0.42  |  0.000   0.000  0.00  0.00  |  0 hr 00 min
0.00100  145.5  101.1 |  0.476   0.598  0.77  0.42  |  0.029   0.720  0.80  0.64  |  0 hr 04 min
0.00100  146.0  101.4 |  0.476   0.598  0.77  0.42  |  0.030   0.721  0.79  0.65  |  0 hr 08 min
0.00100  146.5  101.8 |  0.476   0.598  0.77  0.42  |  0.028   0.756  0.86  0.65  |  0 hr 12 min
0.00100  147.0  102.1 |  0.476   0.598  0.77  0.42  |  0.028   0.770  0.87  0.67  |  0 hr 16 min
0.00100  147.5  102.5 |  0.549   0.621  0.82  0.43  |  0.027   0.739  0.81  0.67  |  0 hr 20 min
0.00100  148.0  102.8 |  0.549   0.621  0.82  0.43  |  0.026   0.761  0.84  0.68  |  0 hr 24 min
0.00100  148.5  103.2 |  0.549   0.621  0.82  0.43  |  0.025   0.778  0.86  0.69  |  0 hr 28 min
0.00100  149.0  103.5 |  0.549   0.621  0.82  0.43  |  0.028   0.756  0.85  0.66  |  0 hr 32 min
0.00100  149.5  103.9 |  0.549   0.621  0.82  0.43  |  0.027   0.751  0.82  0.68  |  0 hr 36 min
0.00100  150.0* 104.2 |  0.514   0.623  0.82  0.42  |  0.028   0.749  0.87  0.63  |  0 hr 41 min
0.00100  150.5  104.6 |  0.514   0.623  0.82  0.42  |  0.028   0.746  0.83  0.66  |  0 hr 45 min
0.00100  151.0  104.9 |  0.514   0.623  0.82  0.42  |  0.027   0.761  0.86  0.66  |  0 hr 50 min
0.00100  151.5  105.3 |  0.514   0.623  0.82  0.42  |  0.027   0.779  0.87  0.69  |  0 hr 54 min
0.00100  152.0  105.6 |  0.514   0.623  0.82  0.42  |  0.026   0.789  0.88  0.70  |  0 hr 58 min
0.00100  152.5  106.0 |  0.593   0.627  0.83  0.42  |  0.026   0.784  0.89  0.68  |  1 hr 03 min
0.00100  153.0  106.3 |  0.593   0.627  0.83  0.42  |  0.028   0.763  0.83  0.69  |  1 hr 07 min
0.00100  153.5  106.7 |  0.593   0.627  0.83  0.42  |  0.026   0.792  0.87  0.71  |  1 hr 11 min
0.00100  154.0  107.0 |  0.593   0.627  0.83  0.42  |  0.027   0.795  0.89  0.70  |  1 hr 15 min
0.00100  154.5  107.3 |  0.593   0.627  0.83  0.42  |  0.027   0.778  0.87  0.69  |  1 hr 19 min
0.00100  155.0* 107.7 |  0.552   0.632  0.84  0.42  |  0.026   0.773  0.86  0.69  |  1 hr 24 min

--- [START 2019-07-16_23-13-23] ----------------------------------------------------------------

	@common.py:  
	set random seed
		SEED = 1563290004
	set cuda environment
		torch.__version__              = 1.1.0
		torch.version.cuda             = 9.0.176
		torch.backends.cudnn.version() = 7501
		os['CUDA_VISIBLE_DEVICES']     = 0
		torch.cuda.device_count()      = 1



	SEED         = 1563290004
	PROJECT_PATH = /root/share/project/kaggle/2019/chest/build/single_mask_05
	__file__     = /root/share/project/kaggle/2019/chest/build/single_mask_05/unet_0/train2.py
	out_dir      = /root/share/project/kaggle/2019/chest/result/unet-256-fold2-00

** dataset setting **
batch_size = 7
train_dataset : 
	mode   = train
	split  = train2_10075.npy
	csv    = train-rle.csv
	folder = dicom/dicom-images-train
	num_component[n] = 2079
	num_component[0] = 7996
	len    = 10075

valid_dataset : 
	mode   = train
	split  = valid2_600.npy
	csv    = train-rle.csv
	folder = dicom/dicom-images-train
	num_component[n] = 300
	num_component[0] = 300
	len    = 600


** net setting **
	initial_checkpoint = /root/share/project/kaggle/2019/chest/result/unet-256-fold2-00/checkpoint/00155000_model.pth
<class 'model.UNet'>

optimizer
  SGD (
Parameter Group 0
    dampening: 0
    lr: 0.001
    momentum: 0.9
    nesterov: False
    weight_decay: 0.0001
)
schduler
  NullScheduler
lr=0.00100 

** start training here! **
   batch_size=7,  iter_accum=4
                      |----------- VALID -----------|-------- TRAIN/BATCH -------------------------
rate     iter   epoch |  loss    dice   neg   pos   |  loss    dice   neg   pos   |  time          
---------------------------------------------------------------------------------------------------
0.00000  155.0* 107.7 |  0.562   0.632  0.84  0.42  |  0.000   0.000  0.00  0.00  |  0 hr 00 min
0.00100  155.5  108.0 |  0.562   0.632  0.84  0.42  |  0.027   0.779  0.89  0.67  |  0 hr 04 min
0.00100  156.0  108.4 |  0.562   0.632  0.84  0.42  |  0.026   0.760  0.83  0.69  |  0 hr 08 min
0.00100  156.5  108.7 |  0.562   0.632  0.84  0.42  |  0.024   0.768  0.85  0.69  |  0 hr 13 min
0.00100  157.0  109.1 |  0.562   0.632  0.84  0.42  |  0.027   0.784  0.88  0.69  |  0 hr 17 min
0.00100  157.5  109.4 |  0.580   0.631  0.84  0.42  |  0.025   0.768  0.84  0.70  |  0 hr 21 min
0.00100  158.0  109.8 |  0.580   0.631  0.84  0.42  |  0.024   0.801  0.89  0.71  |  0 hr 25 min
0.00100  158.5  110.1 |  0.580   0.631  0.84  0.42  |  0.026   0.786  0.88  0.69  |  0 hr 29 min
0.00100  159.0  110.5 |  0.580   0.631  0.84  0.42  |  0.025   0.774  0.85  0.70  |  0 hr 33 min
0.00100  159.5  110.8 |  0.580   0.631  0.84  0.42  |  0.027   0.798  0.91  0.69  |  0 hr 37 min
0.00100  160.0* 111.2 |  0.594   0.635  0.85  0.42  |  0.025   0.783  0.87  0.69  |  0 hr 42 min
0.00100  160.5  111.5 |  0.594   0.635  0.85  0.42  |  0.026   0.803  0.90  0.71  |  0 hr 46 min
0.00100  161.0  111.9 |  0.594   0.635  0.85  0.42  |  0.025   0.792  0.89  0.69  |  0 hr 51 min
0.00100  161.5  112.2 |  0.594   0.635  0.85  0.42  |  0.025   0.816  0.91  0.72  |  0 hr 55 min
0.00100  162.0  112.6 |  0.594   0.635  0.85  0.42  |  0.024   0.789  0.87  0.70  |  0 hr 59 min
0.00100  162.5  112.9 |  0.601   0.633  0.85  0.42  |  0.025   0.805  0.90  0.71  |  1 hr 04 min
0.00100  163.0  113.3 |  0.601   0.633  0.85  0.42  |  0.026   0.773  0.87  0.68  |  1 hr 08 min
0.00100  163.5  113.6 |  0.601   0.633  0.85  0.42  |  0.026   0.792  0.90  0.68  |  1 hr 13 min
0.00100  164.0  113.9 |  0.601   0.633  0.85  0.42  |  0.024   0.821  0.92  0.72  |  1 hr 17 min
0.00100  164.5  114.3 |  0.601   0.633  0.85  0.42  |  0.025   0.786  0.88  0.69  |  1 hr 21 min
0.00100  165.0* 114.6 |  0.571   0.632  0.84  0.42  |  0.027   0.799  0.91  0.69  |  1 hr 26 min
0.00100  165.5  115.0 |  0.571   0.632  0.84  0.42  |  0.026   0.787  0.88  0.69  |  1 hr 30 min
0.00100  166.0  115.3 |  0.571   0.632  0.84  0.42  |  0.025   0.794  0.89  0.70  |  1 hr 35 min
0.00100  166.5  115.7 |  0.571   0.632  0.84  0.42  |  0.026   0.793  0.90  0.69  |  1 hr 39 min
0.00100  167.0  116.0 |  0.571   0.632  0.84  0.42  |  0.026   0.809  0.93  0.69  |  1 hr 43 min
0.00100  167.5  116.4 |  0.618   0.636  0.86  0.41  |  0.026   0.768  0.85  0.69  |  1 hr 48 min
0.00100  168.0  116.7 |  0.618   0.636  0.86  0.41  |  0.026   0.792  0.89  0.70  |  1 hr 52 min
0.00100  168.5  117.1 |  0.618   0.636  0.86  0.41  |  0.029   0.771  0.86  0.68  |  1 hr 56 min
0.00100  169.0  117.4 |  0.618   0.636  0.86  0.41  |  0.024   0.787  0.87  0.70  |  2 hr 01 min
0.00100  169.5  117.8 |  0.618   0.636  0.86  0.41  |  0.025   0.784  0.87  0.70  |  2 hr 05 min
0.00100  170.0* 118.1 |  0.601   0.629  0.84  0.42  |  0.025   0.792  0.88  0.70  |  2 hr 10 min
0.00100  170.5  118.5 |  0.601   0.629  0.84  0.42  |  0.025   0.792  0.87  0.71  |  2 hr 14 min
0.00100  171.0  118.8 |  0.601   0.629  0.84  0.42  |  0.026   0.791  0.90  0.68  |  2 hr 18 min
0.00100  171.5  119.2 |  0.601   0.629  0.84  0.42  |  0.027   0.780  0.86  0.70  |  2 hr 23 min
0.00100  172.0  119.5 |  0.601   0.629  0.84  0.42  |  0.024   0.815  0.90  0.73  |  2 hr 27 min
0.00100  172.5  119.9 |  0.607   0.630  0.84  0.42  |  0.026   0.800  0.88  0.72  |  2 hr 31 min
0.00100  173.0  120.2 |  0.607   0.630  0.84  0.42  |  0.024   0.789  0.89  0.69  |  2 hr 35 min
0.00100  173.5  120.5 |  0.607   0.630  0.84  0.42  |  0.025   0.803  0.91  0.70  |  2 hr 39 min
0.00100  174.0  120.9 |  0.607   0.630  0.84  0.42  |  0.024   0.814  0.92  0.71  |  2 hr 43 min
